Tx_Power_dBm,Target_SNR_dB,Mean_Channel_Gain,Noise_Power_Watts,Phase_Noise_Var,BPSK_BER,QPSK_BER,8PSK_BER,16QAM_BER,64QAM_BER,256QAM_BER,Label_Best_Scheme
24.68,0.77,0.9794,0.24634226804426881,0.03,0.083,0.137,0.1819333333333333,0.17785,0.15296666666666667,0.1224,BPSK
10.87,38.02,0.9776,1.9262673101134616e-06,0.03,0.0,0.0,0.0,0.0,0.0,0.001375,64QAM
26.25,31.01,0.9817,0.00033453109252450894,0.03,0.0,0.0,0.0,0.0,3.3333333333333335e-05,0.004775,64QAM
28.83,22.26,0.9782,0.004533376491412454,0.03,0.0,0.0,0.00013333333333333334,0.00015,0.007133333333333333,0.044275,16QAM
20.08,0.66,0.9802,0.08748078131477358,0.03,0.0772,0.1362,0.1859333333333333,0.18045,0.15266666666666667,0.12165,BPSK
17.29,28.84,0.9801,6.999163595291e-05,0.03,0.0,0.0,0.0,0.0,0.00013333333333333334,0.008375,64QAM
29.99,25.89,0.9783,0.002573882086599849,0.03,0.0,0.0,0.0,0.0,0.0007333333333333333,0.018475,64QAM
11.39,20.58,0.9775,0.00012064595605254584,0.03,0.0,0.0,6.666666666666667e-05,0.0003,0.0131,0.057475,16QAM
16.74,16.44,0.9801,0.0010730953824526592,0.03,0.0,0.0,0.0019333333333333331,0.00485,0.0484,0.088125,QPSK
25.49,4.32,0.9799,0.13104297757469316,0.03,0.02,0.0627,0.12853333333333333,0.14465,0.14516666666666667,0.12065,BPSK
25.01,15.42,0.9728,0.009101192816751204,0.03,0.0,0.0002,0.0031999999999999997,0.00985,0.05973333333333333,0.093375,QPSK
27.39,27.35,0.98,0.0010104146951136692,0.03,0.0,0.0,0.0,0.0,0.0003,0.01285,64QAM
18.69,3.74,0.9813,0.03120467645498376,0.03,0.0252,0.0713,0.1412,0.15265,0.14593333333333333,0.120425,BPSK
20.66,20.22,0.9759,0.0011065609542462882,0.03,0.0,0.0,6.666666666666667e-05,0.0005,0.013966666666666667,0.061475,16QAM
28.8,34.55,0.9777,0.00026648406414291173,0.03,0.0,0.0,0.0,0.0,3.3333333333333335e-05,0.001925,64QAM
29.35,26.6,0.9755,0.0018818328314483344,0.03,0.0,0.0,0.0,0.0,0.0007,0.01565,64QAM
13.75,5.05,0.976,0.007404660443800993,0.03,0.0138,0.0512,0.12,0.1378,0.142,0.119925,BPSK
23.31,20.75,0.9768,0.0018036730637692943,0.03,0.0,0.0,0.00019999999999999998,0.00025,0.011000000000000001,0.055675,16QAM
14.97,29.51,0.977,3.510434097473151e-05,0.03,0.0,0.0,0.0,0.0,9.999999999999999e-05,0.006825,64QAM
23.66,13.55,0.9764,0.010258987162458464,0.03,0.0,0.0004,0.008266666666666667,0.0217,0.0818,0.101625,QPSK
19.94,25.18,0.9758,0.00029895313963400577,0.03,0.0,0.0,0.0,0.0,0.0015333333333333334,0.02385,16QAM
30.0,30.7,0.9769,0.0008512402888698757,0.03,0.0,0.0,6.666666666666667e-05,5e-05,3.3333333333333335e-05,0.005275,64QAM
15.69,35.16,0.979,1.1296144206025176e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.002375,64QAM
20.96,1.7,0.9743,0.0844173250834836,0.03,0.0552,0.12,0.17186666666666664,0.1712,0.15059999999999998,0.121475,BPSK
14.12,20.55,0.9774,0.00022730472655490934,0.03,0.0,0.0,0.0,0.00025,0.013333333333333334,0.057625,16QAM
11.54,13.98,0.9788,0.0005711340337746092,0.03,0.0002,0.0003,0.006666666666666667,0.01855,0.075,0.101975,QPSK
16.72,28.84,0.9735,6.128446852955519e-05,0.03,0.0,0.0,0.0,0.0,0.00016666666666666666,0.008125,64QAM
24.27,34.5,0.9809,9.479552443761603e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.002075,64QAM
13.68,20.7,0.9814,0.00019825965644870215,0.03,0.0,0.0,0.00013333333333333334,0.00025,0.011933333333333332,0.056725,16QAM
27.45,21.69,0.9713,0.003764632689364247,0.03,0.0,0.0,6.666666666666667e-05,0.00025,0.0082,0.0501,16QAM
24.61,17.11,0.9773,0.005627019100076065,0.03,0.0,0.0,0.0013333333333333333,0.00375,0.039733333333333336,0.083475,QPSK
11.89,38.82,0.9734,2.0302538475680625e-06,0.03,0.0,0.0,0.0,0.0,0.0,0.0013,64QAM
22.11,36.61,0.9799,3.550576385374613e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.002225,64QAM
21.77,32.29,0.975,8.866415618837813e-05,0.03,0.0,0.0,0.0,0.0,0.00013333333333333334,0.003275,64QAM
26.61,37.91,0.9762,7.427982041087901e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.0015,64QAM
19.46,31.31,0.9744,6.520072327182997e-05,0.03,0.0,0.0,0.0,0.0,9.999999999999999e-05,0.004425,64QAM
17.49,31.88,0.9792,3.638080155728907e-05,0.03,0.0,0.0,0.0,0.0,3.3333333333333335e-05,0.003425,64QAM
29.13,25.45,0.9758,0.00233427282019753,0.03,0.0,0.0,0.0,5e-05,0.0009666666666666666,0.022675,64QAM
17.72,1.82,0.9804,0.038878613832042476,0.03,0.0542,0.112,0.16853333333333334,0.16865,0.15063333333333334,0.12145,BPSK
25.73,19.04,0.9762,0.004662838231746388,0.03,0.0,0.0,0.00039999999999999996,0.00155,0.02273333333333333,0.069475,8PSK
13.88,20.34,0.9783,0.000226076717671971,0.03,0.0,0.0,0.0002666666666666667,0.00065,0.013866666666666666,0.0612,16QAM
10.9,34.09,0.9764,4.795326786755316e-06,0.03,0.0,0.0,0.0,0.0,0.0,0.0025,64QAM
20.27,5.77,0.9798,0.02820194185815271,0.03,0.0094,0.0415,0.1018,0.1266,0.1383,0.119025,BPSK
17.39,37.01,0.9764,1.0925827255404329e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.001525,64QAM
26.36,30.72,0.9766,0.00036633228594650457,0.03,0.0,0.0,0.0,0.0,3.3333333333333335e-05,0.004425,64QAM
24.25,3.41,0.9777,0.12150023962457064,0.03,0.0304,0.0806,0.14606666666666665,0.15565,0.14809999999999998,0.1212,BPSK
18.12,6.24,0.9793,0.015409510295766342,0.03,0.0068,0.0325,0.09466666666666666,0.11785,0.1363,0.118725,BPSK
28.19,18.73,0.97,0.008832095006912656,0.03,0.0,0.0,0.00039999999999999996,0.00115,0.025166666666666667,0.07485,8PSK
25.62,20.15,0.9737,0.003525855922918915,0.03,0.0,0.0,6.666666666666667e-05,0.0004,0.01576666666666667,0.0616,16QAM
16.08,21.03,0.98,0.00031988248000621756,0.03,0.0,0.0,6.666666666666667e-05,0.0002,0.011500000000000002,0.0547,16QAM
21.8,26.36,0.9772,0.00035009331575221777,0.03,0.0,0.0,0.0,0.0,0.0005666666666666666,0.016575,64QAM
17.82,8.89,0.9826,0.007819001228978698,0.03,0.0014,0.0089,0.055,0.08065,0.12343333333333334,0.1144,BPSK
18.48,14.25,0.9759,0.002648888367560895,0.03,0.0,0.0002,0.0063999999999999994,0.01505,0.07176666666666666,0.0991,QPSK
12.74,4.24,0.9822,0.0070778889128057035,0.03,0.0222,0.0629,0.1328,0.1472,0.14443333333333333,0.1203,BPSK
16.44,23.73,0.9746,0.00018671033351520797,0.03,0.0,0.0,6.666666666666667e-05,5e-05,0.0027333333333333337,0.03325,16QAM
27.04,24.39,0.9782,0.001841013450569196,0.03,0.0,0.0,0.0,5e-05,0.0015666666666666667,0.02965,16QAM
18.08,34.42,0.9815,2.323283813527472e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.002125,64QAM
28.88,34.25,0.978,0.00029052107716608246,0.03,0.0,0.0,0.0,0.0,0.0,0.0025,64QAM
28.64,19.91,0.9744,0.007453565597921662,0.03,0.0,0.0,0.0002666666666666667,0.0007,0.019266666666666665,0.064625,16QAM
18.28,29.18,0.9823,8.118932105416738e-05,0.03,0.0,0.0,0.0,0.0,3.3333333333333335e-05,0.006625,64QAM
25.94,28.88,0.9762,0.0005081221395100304,0.03,0.0,0.0,0.0,0.0,6.666666666666667e-05,0.008125,64QAM
16.12,38.75,0.9758,5.463603482715205e-06,0.03,0.0,0.0,0.0,0.0,0.0,0.0015,64QAM
24.48,10.95,0.9752,0.022567313647231756,0.03,0.0,0.0023,0.028333333333333335,0.05135,0.105,0.11105,BPSK
28.31,12.1,0.9708,0.04172941545755769,0.03,0.0002,0.0015,0.019133333333333332,0.03655,0.09813333333333334,0.10885,BPSK
21.64,19.77,0.9766,0.001540137977883238,0.03,0.0,0.0,0.00013333333333333334,0.00055,0.017533333333333335,0.062825,16QAM
18.75,4.57,0.9734,0.02618165858020923,0.03,0.0164,0.0609,0.12506666666666666,0.1406,0.14403333333333332,0.120175,BPSK
10.69,24.22,0.9738,4.4354325215415466e-05,0.03,0.0,0.0,6.666666666666667e-05,5e-05,0.0023666666666666667,0.029,16QAM
16.08,18.46,0.9791,0.0005776340976623455,0.03,0.0,0.0,0.0005333333333333334,0.0016,0.027566666666666666,0.074175,8PSK
13.4,3.94,0.9797,0.00882862151332094,0.03,0.0248,0.0669,0.13993333333333333,0.14695,0.1437,0.12,BPSK
18.45,31.25,0.975,5.253134730104259e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.004025,64QAM
10.07,23.63,0.9786,4.411109935250334e-05,0.03,0.0,0.0,6.666666666666667e-05,0.0001,0.0034333333333333334,0.033375,16QAM
29.66,0.23,0.9774,0.8776453584984741,0.03,0.0884,0.1511,0.1896,0.18515,0.15396666666666667,0.1229,BPSK
18.85,37.43,0.9777,1.387318825441262e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.001725,64QAM
11.23,19.96,0.9789,0.00013390531447718724,0.03,0.0,0.0,0.00019999999999999998,0.0006,0.015233333333333333,0.063075,16QAM
20.99,0.95,0.9804,0.10106976211059857,0.03,0.0698,0.1358,0.18046666666666666,0.17975,0.15316666666666667,0.122,BPSK
24.7,34.14,0.979,0.00011393433550913951,0.03,0.0,0.0,0.0,0.0,0.0,0.0022,64QAM
23.95,34.26,0.975,9.298602031959162e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.002575,64QAM
16.85,10.39,0.9815,0.004429935816991418,0.03,0.0012,0.0037,0.03306666666666667,0.0573,0.11036666666666667,0.11165,BPSK
20.61,16.09,0.9759,0.0028358501721905513,0.03,0.0,0.0001,0.0022666666666666664,0.00755,0.05273333333333333,0.0909,QPSK
17.07,35.96,0.9799,1.2911702204994278e-05,0.03,0.0,0.0,0.0,0.0,3.3333333333333335e-05,0.001925,64QAM
21.43,20.86,0.9743,0.0011407991166469532,0.03,0.0,0.0,6.666666666666667e-05,0.00015,0.012799999999999999,0.058325,16QAM
21.83,34.0,0.9803,6.06427299777167e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.002375,64QAM
26.63,10.28,0.9751,0.04317080273126724,0.03,0.0004,0.0046,0.03526666666666667,0.0598,0.11259999999999999,0.112225,BPSK
11.98,7.86,0.9762,0.0025859150024224653,0.03,0.0024,0.017,0.0716,0.09845,0.12886666666666666,0.117125,BPSK
23.49,16.72,0.9766,0.004750546527325391,0.03,0.0,0.0002,0.0012,0.0048,0.0461,0.086225,QPSK
20.4,0.31,0.974,0.10227151603847463,0.03,0.0876,0.1491,0.1892,0.1829,0.15276666666666666,0.121875,BPSK
22.07,26.5,0.9784,0.0003602347049120098,0.03,0.0,0.0,0.0,0.0,0.0005333333333333334,0.015875,64QAM
26.74,35.9,0.9794,0.00012151375647727633,0.03,0.0,0.0,0.0,0.0,0.0,0.001475,64QAM
15.46,25.42,0.9803,0.00010093057857149236,0.03,0.0,0.0,0.0,0.0,0.0007333333333333333,0.0217,64QAM
18.55,10.63,0.9747,0.006190823049668261,0.03,0.0004,0.0042,0.03306666666666667,0.05535,0.10953333333333333,0.11135,BPSK
16.99,26.41,0.9747,0.00011429243273742406,0.03,0.0,0.0,0.0,0.0,0.0007666666666666667,0.017075,64QAM
19.18,21.92,0.9782,0.0005318109220562051,0.03,0.0,0.0,0.0,0.0001,0.007566666666666667,0.0472,16QAM
26.76,13.08,0.9804,0.023336323787703228,0.03,0.0002,0.0006,0.010333333333333333,0.02385,0.08383333333333333,0.10455,QPSK
22.29,5.52,0.9779,0.047521814757879664,0.03,0.0112,0.0424,0.10746666666666667,0.1272,0.1402,0.1198,BPSK
27.94,4.34,0.9755,0.22861597260272287,0.03,0.025,0.0611,0.12560000000000002,0.14495,0.14236666666666667,0.119875,BPSK
18.38,20.67,0.9755,0.0005904847545930735,0.03,0.0002,0.0001,0.00013333333333333334,0.00025,0.012833333333333334,0.0551,16QAM
18.23,26.14,0.9783,0.00016169109957530562,0.03,0.0,0.0,0.0,0.0,0.0006333333333333333,0.017575,64QAM
26.35,9.65,0.9758,0.04672162933240109,0.03,0.0012,0.0062,0.045066666666666665,0.0686,0.11536666666666667,0.113725,BPSK
16.93,13.55,0.9795,0.0021785523492586123,0.03,0.0,0.0002,0.009,0.022,0.08026666666666667,0.1019,QPSK
21.63,23.62,0.9806,0.0006326714119213113,0.03,0.0,0.0,0.0,0.0001,0.0031333333333333335,0.033625,16QAM
25.56,29.15,0.9783,0.00043799822350765384,0.03,0.0,0.0,0.0,0.0,0.00013333333333333334,0.006725,64QAM
20.83,18.67,0.9733,0.0016466293005573444,0.03,0.0,0.0,0.0006,0.00145,0.027833333333333335,0.0745,8PSK
18.64,4.76,0.9738,0.024428966166273502,0.03,0.0172,0.0525,0.12246666666666667,0.14,0.14276666666666668,0.1202,BPSK
11.45,22.15,0.9795,8.51626988530926e-05,0.03,0.0,0.0,0.0,0.0,0.0065,0.04625,16QAM
14.98,16.33,0.9791,0.0007342484643653368,0.03,0.0,0.0,0.002,0.00545,0.0496,0.0881,QPSK
22.18,33.45,0.98,7.470075385724513e-05,0.03,0.0,0.0,0.0,0.0,3.3333333333333335e-05,0.00235,64QAM
28.79,28.72,0.9768,0.0010146596465494234,0.03,0.0,0.0,6.666666666666667e-05,0.0,0.00019999999999999998,0.008275,64QAM
16.41,27.6,0.9768,7.599735182832018e-05,0.03,0.0,0.0,0.0,0.0,0.00023333333333333333,0.012525,64QAM
23.68,33.24,0.976,0.00011069965156524194,0.03,0.0,0.0,0.0,0.0,0.0,0.0024,64QAM
16.59,23.64,0.9739,0.0001972192121033901,0.03,0.0,0.0,0.00013333333333333334,0.0002,0.0031999999999999997,0.03505,16QAM
14.6,1.22,0.9754,0.02177290934555426,0.03,0.0678,0.1269,0.1776,0.1793,0.15243333333333334,0.122125,BPSK
11.19,27.2,0.9741,2.506243481969944e-05,0.03,0.0,0.0,0.0,0.0,0.00019999999999999998,0.0135,64QAM
20.28,39.08,0.9801,1.3166239661473674e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.00155,64QAM
23.94,1.86,0.9775,0.16113589365326017,0.03,0.0536,0.1143,0.16793333333333335,0.1711,0.15156666666666666,0.1219,BPSK
20.81,10.51,0.9779,0.010709843313406573,0.03,0.0004,0.0037,0.03453333333333333,0.05505,0.10913333333333335,0.11195,BPSK
14.17,6.15,0.9742,0.006344159909174159,0.03,0.0062,0.0357,0.09720000000000001,0.12115,0.13773333333333335,0.119,BPSK
21.41,34.06,0.979,5.4320934380200954e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.002325,64QAM
26.12,16.44,0.9818,0.009284044197991743,0.03,0.0,0.0,0.0019333333333333331,0.00555,0.046966666666666664,0.08815,QPSK
18.86,7.0,0.9803,0.01533302733431314,0.03,0.0056,0.0253,0.08686666666666666,0.1123,0.13336666666666666,0.118625,BPSK
22.88,14.78,0.9733,0.006458995663876669,0.03,0.0,0.0001,0.0051333333333333335,0.01345,0.0652,0.09735,QPSK
17.03,18.32,0.9685,0.0007417546506491087,0.03,0.0,0.0001,0.00046666666666666666,0.00155,0.0295,0.076675,8PSK
16.56,20.77,0.9775,0.00037956764562646893,0.03,0.0,0.0,0.00019999999999999998,0.0004,0.011866666666666666,0.05485,16QAM
19.44,18.65,0.9761,0.00120155027799031,0.03,0.0,0.0,0.0002666666666666667,0.00145,0.025033333333333335,0.0728,8PSK
21.72,15.93,0.9791,0.0037994392322130074,0.03,0.0,0.0001,0.002533333333333333,0.0077,0.05329999999999999,0.089725,QPSK
21.51,6.24,0.9758,0.03370391764475056,0.03,0.0072,0.0322,0.09699999999999999,0.1211,0.13643333333333332,0.11885,BPSK
14.52,9.25,0.9819,0.00336419326110873,0.03,0.0004,0.0066,0.04666666666666667,0.07475,0.11953333333333332,0.114975,BPSK
23.04,22.19,0.9747,0.0012186735183607493,0.03,0.0,0.0,6.666666666666667e-05,0.0002,0.007166666666666666,0.04535,16QAM
18.42,28.43,0.9791,9.96625965878565e-05,0.03,0.0,0.0,0.0,0.0,0.00016666666666666666,0.009775,64QAM
18.53,13.71,0.9789,0.0030346455636628485,0.03,0.0002,0.0005,0.007866666666666666,0.01945,0.07803333333333333,0.101925,QPSK
17.08,9.46,0.9837,0.005786544356766461,0.03,0.0008,0.0061,0.04526666666666667,0.07015,0.1179,0.11385,BPSK
16.78,31.09,0.9778,3.706754622646316e-05,0.03,0.0,0.0,0.0,0.0,3.3333333333333335e-05,0.0043,64QAM
10.53,14.94,0.9758,0.00036210738052328483,0.03,0.0002,0.0002,0.004866666666666667,0.01195,0.06356666666666667,0.096075,QPSK
26.28,37.41,0.9735,7.7147985005712e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.001775,64QAM
24.5,18.96,0.9836,0.003576238527817332,0.03,0.0,0.0,0.00039999999999999996,0.0008,0.023633333333333336,0.0711,16QAM
24.65,36.5,0.976,6.530382741566098e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.002025,64QAM
14.98,20.28,0.9784,0.0002957917681565819,0.03,0.0,0.0,6.666666666666667e-05,0.0003,0.0143,0.060575,16QAM
21.18,35.94,0.9753,3.3376505346144346e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.00165,64QAM
29.33,33.68,0.9741,0.00036745462248063065,0.03,0.0,0.0,0.0,0.0,0.0,0.002475,64QAM
27.19,2.18,0.9753,0.3172527472854531,0.03,0.0484,0.1014,0.16473333333333331,0.1673,0.14993333333333334,0.1215,BPSK
13.08,14.09,0.9763,0.0007926414255507537,0.03,0.0002,0.0003,0.007533333333333333,0.01825,0.07436666666666666,0.100075,QPSK
18.35,25.68,0.9765,0.00018480205973098545,0.03,0.0,0.0,0.0,0.0,0.001,0.020425,64QAM
27.42,37.21,0.9802,0.00010491241823265676,0.03,0.0,0.0,0.0,0.0,0.0,0.001525,64QAM
22.19,25.83,0.9777,0.00043232390278417443,0.03,0.0,0.0,0.0,0.0001,0.0007333333333333333,0.019325,64QAM
25.8,12.54,0.9759,0.021158479944610953,0.03,0.0,0.0011,0.0146,0.0315,0.09093333333333332,0.106875,BPSK
24.14,28.84,0.9769,0.00033870730588020283,0.03,0.0,0.0,0.0,0.0,0.00013333333333333334,0.0087,64QAM
11.77,5.78,0.9796,0.003972198039699936,0.03,0.011,0.0366,0.10593333333333334,0.12755,0.1394,0.11915,BPSK
11.71,22.44,0.9831,8.437770840066045e-05,0.03,0.0,0.0,0.0,5e-05,0.005399999999999999,0.04205,16QAM
23.21,9.2,0.9762,0.02516715148570083,0.03,0.0012,0.0081,0.048466666666666665,0.0735,0.12113333333333333,0.114375,BPSK
26.53,4.91,0.9715,0.14509212691204396,0.03,0.0168,0.0519,0.12040000000000001,0.13825,0.1429,0.11965,BPSK
19.2,28.35,0.9745,0.00012159897843757461,0.03,0.0,0.0,0.0,0.0,0.0,0.00925,64QAM
18.48,15.4,0.9798,0.0020314193249103964,0.03,0.0,0.0,0.0038666666666666663,0.0089,0.0592,0.09525,QPSK
13.61,12.59,0.977,0.0012645963826143367,0.03,0.0004,0.0008,0.0148,0.03005,0.09356666666666667,0.106625,QPSK
24.7,3.48,0.9708,0.13250518218009302,0.03,0.029,0.0787,0.14553333333333332,0.1551,0.1471,0.121075,BPSK
14.14,31.72,0.9764,1.74534720059431e-05,0.03,0.0,0.0,0.0,0.0,6.666666666666667e-05,0.003225,64QAM
10.39,1.35,0.9764,0.0080201937719252,0.03,0.0664,0.1242,0.17926666666666666,0.17525,0.1529,0.1219,BPSK
15.31,2.19,0.9758,0.02051972485618962,0.03,0.0516,0.1055,0.1678666666666667,0.16965,0.15133333333333335,0.121425,BPSK
28.22,20.44,0.982,0.0060012741796175925,0.03,0.0,0.0,6.666666666666667e-05,0.0002,0.013433333333333334,0.05935,16QAM
23.83,2.44,0.9783,0.13773366787360852,0.03,0.0436,0.0972,0.16046666666666667,0.1654,0.15003333333333332,0.1218,BPSK
18.77,1.72,0.9758,0.05073922951494524,0.03,0.0554,0.1155,0.17026666666666668,0.17235,0.15113333333333334,0.12155,BPSK
13.83,29.15,0.9745,2.942748000413171e-05,0.03,0.0,0.0,0.0,0.0,0.00016666666666666666,0.00685,64QAM
24.39,17.38,0.9806,0.0050196297832076735,0.03,0.0,0.0,0.001,0.0031,0.03883333333333334,0.083225,8PSK
27.52,16.2,0.9824,0.013578604071785473,0.03,0.0,0.0,0.0024,0.00675,0.04926666666666666,0.089875,QPSK
24.02,23.0,0.9779,0.0012658107520918103,0.03,0.0,0.0,0.0,0.0001,0.0045,0.036675,16QAM
22.03,4.18,0.9807,0.06101640386950767,0.03,0.022,0.0626,0.13226666666666667,0.1461,0.145,0.1202,BPSK
24.1,1.16,0.9708,0.19679251259526234,0.03,0.0706,0.1317,0.1808,0.18005,0.15323333333333333,0.12205,BPSK
11.36,28.26,0.9782,2.0394646636982317e-05,0.03,0.0,0.0,0.0,0.0,0.00013333333333333334,0.009975,64QAM
17.98,30.31,0.9772,5.8449450670747156e-05,0.03,0.0,0.0,0.0,0.0,3.3333333333333335e-05,0.005225,64QAM
25.33,9.19,0.9762,0.04114446398558496,0.03,0.0006,0.0073,0.05106666666666667,0.0743,0.12143333333333334,0.114575,BPSK
21.82,7.51,0.9737,0.02698146353838562,0.03,0.0042,0.0176,0.07726666666666666,0.0978,0.1304,0.117275,BPSK
18.8,34.08,0.973,2.9671867444254377e-05,0.03,0.0,0.0,0.0,0.0,3.3333333333333335e-05,0.002375,64QAM
24.91,38.41,0.9788,4.468236789030095e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.001775,64QAM
15.5,24.29,0.9854,0.00013203507042367266,0.03,0.0,0.0,0.0,0.0,0.0017666666666666666,0.0295,16QAM
10.18,36.59,0.978,2.28588209551757e-06,0.03,0.0,0.0,0.0,0.0,0.0,0.001925,64QAM
21.68,10.14,0.9732,0.014250255282994747,0.03,0.0008,0.0052,0.0416,0.0624,0.11176666666666667,0.11255,BPSK
17.99,39.3,0.9801,7.401020719614512e-06,0.03,0.0,0.0,0.0,0.0,0.0,0.00115,64QAM
20.95,5.89,0.9788,0.03202730809762719,0.03,0.0086,0.0355,0.10126666666666667,0.1255,0.13733333333333334,0.118825,BPSK
14.88,4.32,0.9771,0.011385892042134872,0.03,0.0202,0.0606,0.13173333333333334,0.1496,0.14496666666666666,0.120925,BPSK
12.88,15.99,0.98,0.0004891389856533499,0.03,0.0,0.0,0.0029333333333333334,0.00665,0.05280000000000001,0.09165,QPSK
22.7,25.99,0.976,0.00046910855695593014,0.03,0.0,0.0,0.0,0.0,0.001,0.018475,64QAM
17.42,4.3,0.9841,0.02055465726142691,0.03,0.018,0.059,0.12706666666666666,0.14375,0.1436,0.120675,BPSK
26.31,31.67,0.9782,0.0002907544106011473,0.03,0.0,0.0,0.0,0.0,0.0,0.0037,64QAM
29.55,0.63,0.9807,0.7804706110810444,0.03,0.077,0.1348,0.18646666666666667,0.18335,0.15426666666666666,0.121925,BPSK
13.06,15.87,0.9752,0.0005231943853874947,0.03,0.0,0.0001,0.0031333333333333335,0.00775,0.05523333333333333,0.092575,QPSK
21.05,6.85,0.975,0.026349446686209168,0.03,0.0068,0.0271,0.08793333333333332,0.11165,0.1361,0.118,BPSK
29.37,27.12,0.9737,0.0016790465888280644,0.03,0.0,0.0,0.0,0.0,0.0005,0.012825,64QAM
11.05,33.87,0.9759,5.23284786483467e-06,0.03,0.0,0.0,0.0,0.0,0.0,0.002425,64QAM
15.38,1.15,0.9724,0.026463434442695038,0.03,0.0712,0.1285,0.18106666666666668,0.18,0.15326666666666666,0.122325,BPSK
11.31,8.38,0.9779,0.0019649907465395253,0.03,0.0024,0.0107,0.06066666666666667,0.0873,0.12433333333333334,0.115475,BPSK
28.91,38.34,0.9742,0.00011400969092028022,0.03,0.0,0.0,0.0,0.0,0.0,0.0017,64QAM
27.15,39.87,0.9773,5.349444244985947e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.00155,64QAM
15.15,36.45,0.9747,7.419885105134117e-06,0.03,0.0,0.0,0.0,0.0,0.0,0.001975,64QAM
22.37,25.46,0.9814,0.0004910711370238022,0.03,0.0,0.0,0.0,0.0,0.0009666666666666666,0.0218,64QAM
12.33,4.92,0.9736,0.005513607849589525,0.03,0.0142,0.0483,0.1186,0.1397,0.1426,0.120225,BPSK
24.27,12.87,0.9736,0.013816187742474437,0.03,0.0002,0.0002,0.0124,0.02615,0.08700000000000001,0.1054,QPSK
17.97,27.96,0.9744,0.00010018736674126288,0.03,0.0,0.0,0.0,0.0,0.00019999999999999998,0.011625,64QAM
22.43,29.35,0.9788,0.0002032067660605522,0.03,0.0,0.0,0.0,0.0,9.999999999999999e-05,0.00685,64QAM
12.14,12.12,0.9782,0.001004497278766738,0.03,0.0002,0.0013,0.019066666666666666,0.0355,0.09613333333333333,0.10825,BPSK
18.3,36.36,0.9776,1.5640285195854044e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.0016,64QAM
23.99,36.63,0.9738,5.448510724724821e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.00195,64QAM
16.86,18.12,0.9803,0.0007482299357854007,0.03,0.0,0.0,0.00046666666666666666,0.0023,0.030866666666666667,0.0772,8PSK
10.67,9.86,0.9757,0.001206143033145337,0.03,0.0004,0.0059,0.03966666666666666,0.06505,0.11463333333333332,0.1135,BPSK
23.26,33.29,0.9804,9.941476573261271e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.00235,64QAM
21.53,10.81,0.9799,0.01180180017896293,0.03,0.0006,0.0028,0.03013333333333333,0.0532,0.10873333333333333,0.1113,BPSK
18.94,13.2,0.9798,0.0037537889101021083,0.03,0.0,0.0005,0.010466666666666666,0.02315,0.08389999999999999,0.10325,QPSK
19.85,4.4,0.979,0.03512213228178832,0.03,0.0196,0.062,0.133,0.1481,0.1442,0.1201,BPSK
11.08,4.0,0.9752,0.00510450611893111,0.03,0.026,0.0715,0.1364,0.14895,0.14423333333333332,0.1205,BPSK
28.19,15.34,0.9792,0.01925852965724939,0.03,0.0,0.0,0.0033333333333333335,0.0104,0.06133333333333333,0.093225,QPSK
14.35,26.2,0.9788,6.536581518567937e-05,0.03,0.0,0.0,0.0,0.0,0.0009000000000000001,0.018375,64QAM
25.71,37.92,0.978,5.9997780516704106e-05,0.03,0.0,0.0,0.0,0.0,0.0,0.001475,64QAM
17.59,20.63,0.9747,0.0004971568031202526,0.03,0.0,0.0,0.00019999999999999998,0.0007,0.014333333333333332,0.0586,16QAM
28.82,11.65,0.9778,0.05210731824393697,0.03,0.0006,0.0017,0.0206,0.04145,0.09860000000000001,0.1092,BPSK
18.63,26.96,0.9828,0.00014689443010432597,0.03,0.0,0.0,0.0,0.0,0.00019999999999999998,0.0138,64QAM
22.8,19.7,0.9829,0.0020439116499806637,0.03,0.0,0.0,0.00039999999999999996,0.00075,0.0178,0.06465,16QAM
22.69,0.06,0.9751,0.1834527614619276,0.03,0.0948,0.1588,0.19246666666666667,0.1849,0.15293333333333334,0.122075,BPSK
11.62,8.12,0.9694,0.0022359763194316146,0.03,0.0022,0.0141,0.06746666666666666,0.09335,0.12696666666666667,0.116075,BPSK
